ID,PRODUCT,PRICEEACH,QUANTITYORDERED,SALES,STATUS,ORDERNUMBER,PRODUCTCODE,MONTH_ID,QTR_ID,YEAR_ID
336,Classic Cars,100.0,26,4408.56,Shipped,10349,S12_3891,12,4,2004
337,Classic Cars,62.09,49,3042.41,Shipped,10359,S12_3891,12,4,2004
338,Classic Cars,100.0,34,5941.5,Shipped,10372,S12_3891,1,1,2005
339,Classic Cars,95.35,34,3241.9,Shipped,10382,S12_3891,2,1,2005
340,Classic Cars,100.0,33,6109.29,Shipped,10396,S12_3891,3,1,2005
341,Classic Cars,100.0,22,3387.78,Shipped,10413,S12_3891,5,2,2005
342,Classic Cars,89.38,39,3485.82,Shipped,10108,S12_3990,3,1,2003
343,Classic Cars,63.84,32,2042.88,Shipped,10122,S12_3990,5,2,2003
344,Classic Cars,75.01,24,1800.24,Shipped,10135,S12_3990,7,3,2003
345,Classic Cars,63.84,21,1340.64,Shipped,10147,S12_3990,9,3,2003
346,Classic Cars,73.42,24,1762.08,Shipped,10159,S12_3990,10,4,2003
347,Classic Cars,63.84,36,2298.24,Shipped,10169,S12_3990,11,4,2003
348,Classic Cars,81.4,20,1628.0,Shipped,10181,S12_3990,11,4,2003
349,Classic Cars,64.64,30,1939.2,Shipped,10191,S12_3990,11,4,2003
350,Classic Cars,82.99,44,3651.56,Shipped,10203,S12_3990,12,4,2003
351,Classic Cars,92.57,28,2591.96,Shipped,10211,S12_3990,1,1,2004
352,Classic Cars,77.41,37,2864.17,Shipped,10225,S12_3990,2,1,2004
353,Classic Cars,74.21,20,1484.2,Shipped,10238,S12_3990,4,2,2004
354,Classic Cars,90.17,25,2254.25,Cancelled,10253,S12_3990,6,2,2004
355,Classic Cars,76.61,35,2681.35,Shipped,10266,S12_3990,7,3,2004
356,Classic Cars,83.79,38,3184.02,Shipped,10276,S12_3990,8,3,2004
357,Classic Cars,69.43,41,2846.63,Shipped,10287,S12_3990,8,3,2004
358,Classic Cars,76.61,22,1685.42,Shipped,10300,S12_3990,10,4,2003
359,Classic Cars,81.4,49,3988.6,Shipped,10310,S12_3990,10,4,2004
360,Classic Cars,73.42,38,2789.96,Shipped,10320,S12_3990,11,4,2004
361,Classic Cars,100.0,33,3607.56,Shipped,10329,S12_3990,11,4,2004
362,Classic Cars,93.56,36,3368.16,Shipped,10341,S12_3990,11,4,2004
363,Classic Cars,81.62,34,2775.08,Shipped,10363,S12_3990,1,1,2005
364,Classic Cars,67.83,24,1627.92,Shipped,10377,S12_3990,2,1,2005
365,Classic Cars,70.26,36,2529.36,Shipped,10389,S12_3990,3,1,2005
366,Classic Cars,90.17,34,3065.78,Shipped,10419,S12_3990,5,2,2005
367,Trucks and Buses,100.0,41,4615.78,Shipped,10104,S12_4473,1,1,2003
368,Trucks and Buses,100.0,46,5723.78,Shipped,10115,S12_4473,4,2,2003
369,Trucks and Buses,100.0,24,2559.6,Shipped,10127,S12_4473,6,2,2003
370,Trucks and Buses,100.0,21,2140.11,Shipped,10141,S12_4473,8,3,2003
371,Trucks and Buses,100.0,24,3327.6,Shipped,10151,S12_4473,9,3,2003
372,Trucks and Buses,100.0,48,6825.6,Shipped,10165,S12_4473,10,4,2003
373,Trucks and Buses,100.0,26,3543.28,Shipped,10175,S12_4473,11,4,2003
374,Trucks and Buses,100.0,37,4516.22,Shipped,10184,S12_4473,11,4,2003
375,Trucks and Buses,100.0,49,6445.46,Shipped,10195,S12_4473,11,4,2003
376,Trucks and Buses,99.54,34,3384.36,Shipped,10207,S12_4473,12,4,2003
377,Trucks and Buses,100.0,48,4891.68,Shipped,10219,S12_4473,2,1,2004
378,Trucks and Buses,100.0,36,4521.96,Shipped,10229,S12_4473,3,1,2004
379,Trucks and Buses,100.0,46,5069.66,Shipped,10246,S12_4473,5,2,2004
380,Trucks and Buses,100.0,46,6541.2,Shipped,10259,S12_4473,6,2,2004
381,Trucks and Buses,97.17,31,3012.27,Shipped,10271,S12_4473,7,3,2004
382,Trucks and Buses,100.0,41,5247.18,Shipped,10281,S12_4473,8,3,2004
383,Trucks and Buses,100.0,21,2214.87,Shipped,10292,S12_4473,9,3,2004
384,Trucks and Buses,100.0,38,4773.18,Shipped,10305,S12_4473,10,4,2004
385,Trucks and Buses,100.0,45,6185.7,Shipped,10314,S12_4473,10,4,2004
386,Trucks and Buses,58.38,26,1517.88,Shipped,10324,S12_4473,11,4,2004
387,Trucks and Buses,100.0,38,6372.6,Shipped,10336,S12_4473,11,4,2004
388,Trucks and Buses,100.0,48,5232.96,Shipped,10349,S12_4473,12,4,2004
389,Trucks and Buses,64.16,42,2694.72,Shipped,10358,S12_4473,12,4,2004
390,Trucks and Buses,35.71,49,1749.79,Shipped,10371,S12_4473,1,1,2005
391,Trucks and Buses,66.58,32,2130.56,Shipped,10382,S12_4473,2,1,2005
392,Trucks and Buses,100.0,54,5951.34,Shipped,10412,S12_4473,5,2,2005
393,Trucks and Buses,100.0,33,4692.6,In Process,10425,S12_4473,5,2,2005
394,Classic Cars,100.0,36,3731.04,Shipped,10108,S12_4675,3,1,2003
395,Classic Cars,100.0,20,2142.0,Shipped,10122,S12_4675,5,2,2003
396,Classic Cars,97.89,29,2838.81,Shipped,10135,S12_4675,7,3,2003
397,Classic Cars,97.89,33,3230.37,Shipped,10147,S12_4675,9,3,2003
398,Classic Cars,100.0,50,5182.0,Shipped,10160,S12_4675,10,4,2003
399,Classic Cars,100.0,41,4391.1,Shipped,10170,S12_4675,11,4,2003
400,Classic Cars,100.0,36,4477.32,Shipped,10181,S12_4675,11,4,2003
401,Classic Cars,100.0,27,3544.56,Shipped,10192,S12_4675,11,4,2003
402,Classic Cars,100.0,47,5195.85,Shipped,10203,S12_4675,12,4,2003
403,Classic Cars,100.0,33,4180.44,Shipped,10212,S12_4675,1,1,2004
404,Classic Cars,100.0,21,2684.43,Shipped,10225,S12_4675,2,1,2004
405,Classic Cars,93.28,21,1958.88,Shipped,10239,S12_4675,4,2,2004
406,Classic Cars,100.0,41,4910.57,Cancelled,10253,S12_4675,6,2,2004
407,Classic Cars,100.0,40,4468.4,Shipped,10266,S12_4675,7,3,2004
408,Classic Cars,100.0,28,3127.88,Shipped,10277,S12_4675,8,3,2004
409,Classic Cars,100.0,23,2675.13,Shipped,10287,S12_4675,8,3,2004
410,Classic Cars,100.0,23,2807.61,Shipped,10300,S12_4675,10,4,2003
411,Classic Cars,100.0,25,2504.75,Shipped,10310,S12_4675,10,4,2004
412,Classic Cars,100.0,24,2984.88,Shipped,10321,S12_4675,11,4,2004
413,Classic Cars,64.74,39,2524.86,Shipped,10329,S12_4675,11,4,2004
414,Classic Cars,75.2,55,4136.0,Shipped,10341,S12_4675,11,4,2004
415,Classic Cars,88.45,46,4068.7,Shipped,10363,S12_4675,1,1,2005
416,Classic Cars,100.0,50,5182.0,Shipped,10377,S12_4675,2,1,2005
417,Classic Cars,100.0,47,5243.79,Shipped,10389,S12_4675,3,1,2005
418,Classic Cars,93.28,97,9048.16,Shipped,10405,S12_4675,4,2,2005
419,Classic Cars,100.0,32,3832.64,Shipped,10419,S12_4675,5,2,2005
420,Trucks and Buses,100.0,35,3920.0,Shipped,10103,S18_1097,1,1,2003
421,Trucks and Buses,100.0,49,4916.66,Shipped,10113,S18_1097,3,1,2003
422,Trucks and Buses,100.0,38,3857.0,Shipped,10126,S18_1097,5,2,2003
423,Trucks and Buses,100.0,32,4181.44,Shipped,10140,S18_1097,7,3,2003
424,Trucks and Buses,100.0,34,4641.0,Shipped,10150,S18_1097,9,3,2003
425,Trucks and Buses,99.17,36,3570.12,Resolved,10164,S18_1097,10,4,2003
426,Trucks and Buses,93.34,48,4480.32,Shipped,10174,S18_1097,11,4,2003
427,Trucks and Buses,96.84,21,2033.64,Shipped,10183,S18_1097,11,4,2003
428,Trucks and Buses,93.34,21,1960.14,Shipped,10194,S18_1097,11,4,2003
429,Trucks and Buses,100.0,34,3966.78,Shipped,10206,S18_1097,12,4,2003
430,Trucks and Buses,100.0,46,5152.0,Shipped,10215,S18_1097,1,1,2004
431,Trucks and Buses,100.0,32,3360.0,Shipped,10228,S18_1097,3,1,2004
432,Trucks and Buses,100.0,29,3451.0,Shipped,10245,S18_1097,5,2,2004
433,Trucks and Buses,100.0,41,5453.0,Shipped,10258,S18_1097,6,2,2004
434,Trucks and Buses,96.84,43,4164.12,Shipped,10270,S18_1097,7,3,2004
435,Trucks and Buses,100.0,24,2800.08,Shipped,10280,S18_1097,8,3,2004
436,Trucks and Buses,100.0,41,4687.94,Shipped,10291,S18_1097,9,3,2004
437,Trucks and Buses,98.0,46,4508.0,Shipped,10304,S18_1097,10,4,2004
438,Trucks and Buses,100.0,32,4181.44,Shipped,10312,S18_1097,10,4,2004
439,Trucks and Buses,100.0,22,2251.04,Shipped,10322,S18_1097,11,4,2004
440,Trucks and Buses,40.25,29,1167.25,Shipped,10333,S18_1097,11,4,2004
441,Trucks and Buses,49.6,42,2083.2,Shipped,10347,S18_1097,11,4,2004
442,Trucks and Buses,98.0,39,3822.0,Shipped,10357,S18_1097,12,4,2004
443,Trucks and Buses,100.0,27,3911.49,Shipped,10370,S18_1097,1,1,2005
444,Trucks and Buses,98.0,48,4704.0,Shipped,10381,S18_1097,2,1,2005
445,Trucks and Buses,85.1,29,2467.9,Shipped,10391,S18_1097,3,1,2005
446,Trucks and Buses,100.0,27,3213.0,Shipped,10411,S18_1097,5,2,2005
447,Trucks and Buses,100.0,54,7182.0,In Process,10424,S18_1097,5,2,2005
448,Classic Cars,100.0,26,4379.18,Shipped,10109,S18_1129,3,1,2003
449,Classic Cars,100.0,34,5004.8,Shipped,10122,S18_1129,5,2,2003
450,Classic Cars,100.0,25,3644.75,Shipped,10136,S18_1129,7,3,2003
451,Classic Cars,100.0,23,2702.04,Shipped,10148,S18_1129,9,3,2003
452,Classic Cars,100.0,28,3764.88,Shipped,10161,S18_1129,10,4,2003
453,Classic Cars,100.0,35,4508.0,Shipped,10171,S18_1129,11,4,2003
454,Classic Cars,100.0,44,5418.16,Shipped,10181,S18_1129,11,4,2003
455,Classic Cars,100.0,22,3300.66,Shipped,10192,S18_1129,11,4,2003
456,Classic Cars,100.0,42,6182.4,Shipped,10204,S18_1129,12,4,2003
457,Classic Cars,100.0,29,4186.73,Shipped,10212,S18_1129,1,1,2004
458,Classic Cars,100.0,32,4529.28,Shipped,10225,S18_1129,2,1,2004
459,Classic Cars,100.0,41,5628.89,Shipped,10240,S18_1129,4,2,2004
460,Classic Cars,100.0,26,3054.48,Cancelled,10253,S18_1129,6,2,2004
461,Classic Cars,100.0,21,2526.51,Shipped,10266,S18_1129,7,3,2004
462,Classic Cars,100.0,34,4667.86,Shipped,10278,S18_1129,8,3,2004
463,Classic Cars,100.0,41,6499.32,Shipped,10287,S18_1129,8,3,2004
464,Classic Cars,100.0,37,5917.78,Shipped,10301,S18_1129,10,4,2003
465,Classic Cars,100.0,37,6231.91,Shipped,10310,S18_1129,10,4,2004
466,Classic Cars,100.0,41,5803.14,Shipped,10321,S18_1129,11,4,2004
467,Classic Cars,100.0,46,6434.02,Shipped,10331,S18_1129,11,4,2004
468,Classic Cars,100.0,40,6454.4,Shipped,10342,S18_1129,11,4,2004
469,Classic Cars,97.6,43,4196.8,Shipped,10356,S18_1129,12,4,2004
470,Classic Cars,87.06,30,2611.8,Shipped,10365,S18_1129,1,1,2005
471,Classic Cars,100.0,35,5895.05,Shipped,10377,S18_1129,2,1,2005
472,Classic Cars,93.77,36,3375.72,Shipped,10390,S18_1129,3,1,2005
473,Classic Cars,100.0,61,8374.69,Disputed,10406,S18_1129,4,2,2005
474,Classic Cars,100.0,38,4464.24,Shipped,10419,S18_1129,5,2,2005
475,Vintage Cars,100.0,39,4808.31,Shipped,10102,S18_1342,1,1,2003
476,Vintage Cars,99.66,33,3288.78,Shipped,10111,S18_1342,3,1,2003
477,Vintage Cars,100.0,32,3254.72,Shipped,10125,S18_1342,5,2,2003
478,Vintage Cars,100.0,31,3184.94,Shipped,10139,S18_1342,7,3,2003
479,Vintage Cars,100.0,50,5907.5,Shipped,10149,S18_1342,9,3,2003
480,Vintage Cars,91.44,48,4389.12,Shipped,10162,S18_1342,10,4,2003
481,Vintage Cars,100.0,43,5036.16,Shipped,10173,S18_1342,11,4,2003
482,Vintage Cars,87.33,25,2183.25,Shipped,10182,S18_1342,11,4,2003
483,Vintage Cars,100.0,28,3106.88,Shipped,10193,S18_1342,11,4,2003
484,Vintage Cars,100.0,36,3735.72,Shipped,10205,S18_1342,12,4,2003
485,Vintage Cars,89.38,27,2413.26,Shipped,10215,S18_1342,1,1,2004
486,Vintage Cars,100.0,25,2953.75,Shipped,10227,S18_1342,3,1,2004
487,Vintage Cars,100.0,40,4684.8,Shipped,10244,S18_1342,4,2,2004
488,Vintage Cars,95.55,34,3248.7,Shipped,10256,S18_1342,6,2,2004
489,Vintage Cars,100.0,50,5239.5,Shipped,10280,S18_1342,8,3,2004
490,Vintage Cars,100.0,38,4567.98,Shipped,10289,S18_1342,9,3,2004
491,Vintage Cars,95.55,37,3535.35,Shipped,10304,S18_1342,10,4,2004
492,Vintage Cars,89.38,43,3843.34,Shipped,10312,S18_1342,10,4,2004
493,Vintage Cars,86.3,43,3710.9,Shipped,10322,S18_1342,11,4,2004
494,Vintage Cars,95.13,46,4375.98,Shipped,10332,S18_1342,11,4,2004
495,Vintage Cars,36.11,42,1516.62,Shipped,10346,S18_1342,11,4,2004
496,Vintage Cars,50.18,50,2509.0,Shipped,10356,S18_1342,12,4,2004
497,Vintage Cars,100.0,44,9240.44,Shipped,10369,S18_1342,1,1,2005
498,Vintage Cars,93.16,27,2515.32,Shipped,10380,S18_1342,2,1,2005
499,Vintage Cars,100.0,35,5548.9,Shipped,10391,S18_1342,3,1,2005
500,Vintage Cars,95.55,51,4873.05,In Process,10422,S18_1342,5,2,2005
501,Vintage Cars,50.14,41,2055.74,Shipped,10102,S18_1367,1,1,2003
502,Vintage Cars,49.06,48,2354.88,Shipped,10111,S18_1367,3,1,2003
503,Vintage Cars,54.99,42,2309.58,Shipped,10126,S18_1367,5,2,2003
504,Vintage Cars,43.13,49,2113.37,Shipped,10139,S18_1367,7,3,2003
505,Vintage Cars,58.22,30,1746.6,Shipped,10149,S18_1367,9,3,2003
506,Vintage Cars,51.21,45,2304.45,Shipped,10162,S18_1367,10,4,2003
507,Vintage Cars,44.21,48,2122.08,Shipped,10173,S18_1367,11,4,2003
508,Vintage Cars,54.45,32,1742.4,Shipped,10182,S18_1367,11,4,2003
509,Vintage Cars,53.37,46,2455.02,Shipped,10193,S18_1367,11,4,2003
510,Vintage Cars,63.61,48,3053.28,Shipped,10205,S18_1367,12,4,2003
511,Vintage Cars,43.13,33,1423.29,Shipped,10215,S18_1367,1,1,2004
512,Vintage Cars,48.52,31,1504.12,Shipped,10227,S18_1367,3,1,2004
513,Vintage Cars,58.22,20,1164.4,Shipped,10244,S18_1367,4,2,2004
514,Vintage Cars,51.75,29,1500.75,Shipped,10256,S18_1367,6,2,2004
515,Vintage Cars,57.68,27,1557.36,Shipped,10280,S18_1367,8,3,2004
516,Vintage Cars,56.07,24,1345.68,Shipped,10289,S18_1367,9,3,2004
517,Vintage Cars,48.52,37,1795.24,Shipped,10304,S18_1367,10,4,2004
518,Vintage Cars,44.21,25,1105.25,Shipped,10312,S18_1367,10,4,2004
519,Vintage Cars,57.68,41,2364.88,Shipped,10322,S18_1367,11,4,2004
520,Vintage Cars,89.89,27,2427.03,Shipped,10332,S18_1367,11,4,2004
521,Vintage Cars,58.95,21,1237.95,Shipped,10347,S18_1367,11,4,2004
522,Vintage Cars,72.41,22,1593.02,Shipped,10356,S18_1367,12,4,2004
523,Vintage Cars,98.63,32,3156.16,Shipped,10369,S18_1367,1,1,2005
524,Vintage Cars,52.83,25,1320.75,Shipped,10381,S18_1367,2,1,2005
525,Vintage Cars,100.0,42,4998.0,Shipped,10391,S18_1367,3,1,2005
526,Vintage Cars,51.75,25,1293.75,In Process,10422,S18_1367,5,2,2005
527,Classic Cars,100.0,37,5433.08,Shipped,10110,S18_1589,3,1,2003
528,Classic Cars,100.0,26,3073.72,Shipped,10123,S18_1589,5,2,2003
529,Classic Cars,99.55,44,4380.2,Shipped,10137,S18_1589,7,3,2003
530,Classic Cars,100.0,47,5848.68,Shipped,10148,S18_1589,9,3,2003
531,Classic Cars,100.0,43,6153.73,Shipped,10161,S18_1589,10,4,2003
532,Classic Cars,100.0,42,4965.24,Shipped,10172,S18_1589,11,4,2003
533,Classic Cars,100.0,42,5435.64,Shipped,10181,S18_1589,11,4,2003
534,Classic Cars,100.0,29,4258.36,Shipped,10192,S18_1589,11,4,2003
535,Classic Cars,100.0,40,4032.0,Shipped,10204,S18_1589,12,4,2003
536,Classic Cars,100.0,38,4492.36,Shipped,10212,S18_1589,1,1,2004
537,Classic Cars,100.0,38,4161.38,Shipped,10226,S18_1589,2,1,2004
538,Classic Cars,100.0,21,2508.66,Shipped,10241,S18_1589,4,2,2004
539,Classic Cars,100.0,24,3374.88,Cancelled,10253,S18_1589,6,2,2004
540,Classic Cars,100.0,36,5196.6,Shipped,10266,S18_1589,7,3,2004
541,Classic Cars,100.0,23,2604.52,Shipped,10278,S18_1589,8,3,2004
542,Classic Cars,100.0,20,2936.8,Shipped,10288,S18_1589,9,3,2004
543,Classic Cars,100.0,32,3424.64,Shipped,10301,S18_1589,10,4,2003
544,Classic Cars,100.0,29,2923.2,Shipped,10311,S18_1589,10,4,2004
545,Classic Cars,100.0,44,4489.76,Shipped,10321,S18_1589,11,4,2004
546,Classic Cars,100.0,44,4849.24,Shipped,10331,S18_1589,11,4,2004
547,Classic Cars,100.0,36,5848.92,Shipped,10343,S18_1589,11,4,2004
548,Classic Cars,56.3,49,2758.7,Resolved,10367,S18_1589,1,1,2005
549,Classic Cars,42.64,34,1449.76,Shipped,10378,S18_1589,2,1,2005
550,Classic Cars,100.0,59,7048.14,On Hold,10407,S18_1589,4,2,2005
551,Classic Cars,100.0,37,5202.94,Shipped,10419,S18_1589,5,2,2005
552,Planes,100.0,36,5279.4,Shipped,10106,S18_1662,2,1,2003
553,Planes,100.0,43,6916.12,Shipped,10119,S18_1662,4,2,2003
554,Planes,100.0,21,2781.66,Shipped,10131,S18_1662,6,2,2003
555,Planes,100.0,32,5248.0,Shipped,10143,S18_1662,8,3,2003
556,Planes,100.0,38,6531.44,Shipped,10155,S18_1662,10,4,2003
557,Planes,100.0,43,5763.72,Cancelled,10167,S18_1662,10,4,2003
558,Planes,100.0,42,6490.68,Shipped,10178,S18_1662,11,4,2003
559,Planes,100.0,32,6004.8,Shipped,10186,S18_1662,11,4,2003
560,Planes,100.0,42,7483.98,Shipped,10198,S18_1662,11,4,2003
561,Planes,100.0,31,5719.5,Shipped,10210,S18_1662,1,1,2004
562,Planes,100.0,49,6954.08,Shipped,10222,S18_1662,2,1,2004
563,Planes,100.0,45,8160.3,Shipped,10250,S18_1662,5,2,2004
564,Planes,100.0,49,6567.96,Cancelled,10262,S18_1662,6,2,2004
565,Planes,100.0,41,6724.0,Shipped,10274,S18_1662,7,3,2004
566,Planes,100.0,45,5747.85,Shipped,10284,S18_1662,8,3,2004
567,Planes,100.0,36,5676.84,Shipped,10296,S18_1662,9,3,2004
568,Planes,100.0,39,7379.97,Shipped,10307,S18_1662,10,4,2004
569,Planes,100.0,27,3704.13,Shipped,10316,S18_1662,11,4,2004
570,Planes,100.0,25,2804.75,Resolved,10327,S18_1662,11,4,2004
571,Planes,100.0,41,5624.79,Shipped,10338,S18_1662,11,4,2004
572,Planes,99.52,39,3881.28,Shipped,10351,S18_1662,12,4,2004
573,Planes,57.55,28,1611.4,Shipped,10373,S18_1662,1,1,2005
574,Planes,54.57,25,1364.25,Resolved,10386,S18_1662,3,1,2005
575,Planes,100.0,33,4215.09,Shipped,10398,S18_1662,3,1,2005
576,Planes,100.0,34,6433.82,Shipped,10400,S18_1662,4,2,2005
577,Planes,100.0,24,4352.16,Shipped,10416,S18_1662,5,2,2005
578,Vintage Cars,100.0,30,5151.0,Shipped,10100,S18_1749,1,1,2003
579,Vintage Cars,100.0,42,6069.0,Shipped,10110,S18_1749,3,1,2003
580,Vintage Cars,100.0,21,2856.0,Shipped,10124,S18_1749,5,2,2003
581,Vintage Cars,100.0,34,5375.4,Shipped,10149,S18_1749,9,3,2003
582,Vintage Cars,100.0,29,5176.5,Shipped,10162,S18_1749,10,4,2003
583,Vintage Cars,100.0,24,3508.8,Shipped,10173,S18_1749,11,4,2003
584,Vintage Cars,100.0,44,7554.8,Shipped,10182,S18_1749,11,4,2003
585,Vintage Cars,100.0,21,3141.6,Shipped,10193,S18_1749,11,4,2003
586,Vintage Cars,100.0,33,5890.5,Shipped,10204,S18_1749,12,4,2003
587,Vintage Cars,100.0,30,5967.0,Shipped,10214,S18_1749,1,1,2004
588,Vintage Cars,100.0,26,3712.8,Shipped,10227,S18_1749,3,1,2004
589,Vintage Cars,100.0,41,7597.3,Shipped,10241,S18_1749,4,2,2004
590,Vintage Cars,100.0,26,3668.6,Shipped,10280,S18_1749,8,3,2004
591,Vintage Cars,100.0,32,5875.2,Shipped,10288,S18_1749,9,3,2004
592,Vintage Cars,100.0,43,7310.0,Shipped,10302,S18_1749,10,4,2003
593,Vintage Cars,100.0,48,8078.4,Shipped,10312,S18_1749,10,4,2004
594,Vintage Cars,74.04,44,3257.76,Shipped,10331,S18_1749,11,4,2004
595,Vintage Cars,100.0,45,7650.0,Shipped,10344,S18_1749,11,4,2004
596,Vintage Cars,100.0,37,4703.81,Resolved,10367,S18_1749,1,1,2005
597,Vintage Cars,100.0,39,5399.55,Shipped,10379,S18_1749,2,1,2005
598,Vintage Cars,100.0,76,14082.8,On Hold,10407,S18_1749,4,2,2005
599,Vintage Cars,100.0,37,5283.6,In Process,10420,S18_1749,5,2,2005
600,Classic Cars,82.39,38,3130.82,Shipped,10108,S18_1889,3,1,2003
601,Classic Cars,72.38,43,3112.34,Shipped,10122,S18_1889,5,2,2003
602,Classic Cars,79.31,48,3806.88,Shipped,10135,S18_1889,7,3,2003
603,Classic Cars,82.39,26,2142.14,Shipped,10147,S18_1889,9,3,2003
604,Classic Cars,88.55,38,3364.9,Shipped,10160,S18_1889,10,4,2003
605,Classic Cars,63.14,20,1262.8,Shipped,10170,S18_1889,11,4,2003
606,Classic Cars,73.92,22,1626.24,Shipped,10181,S18_1889,11,4,2003
607,Classic Cars,90.86,45,4088.7,Shipped,10192,S18_1889,11,4,2003
608,Classic Cars,85.47,45,3846.15,Shipped,10203,S18_1889,12,4,2003
609,Classic Cars,66.99,20,1339.8,Shipped,10212,S18_1889,1,1,2004
610,Classic Cars,64.68,47,3039.96,Shipped,10225,S18_1889,2,1,2004
611,Classic Cars,73.92,46,3400.32,Shipped,10239,S18_1889,4,2,2004
612,Classic Cars,83.93,23,1930.39,Cancelled,10253,S18_1889,6,2,2004
613,Classic Cars,74.69,33,2464.77,Shipped,10266,S18_1889,7,3,2004
614,Classic Cars,90.86,29,2634.94,Shipped,10278,S18_1889,8,3,2004
615,Classic Cars,82.39,44,3625.16,Shipped,10287,S18_1889,8,3,2004
616,Classic Cars,92.4,41,3788.4,Shipped,10300,S18_1889,10,4,2003
617,Classic Cars,91.63,20,1832.6,Shipped,10310,S18_1889,10,4,2004
618,Classic Cars,78.54,37,2905.98,Shipped,10321,S18_1889,11,4,2004
619,Classic Cars,100.0,29,2954.81,Shipped,10329,S18_1889,11,4,2004
620,Classic Cars,65.45,55,3599.75,Shipped,10342,S18_1889,11,4,2004
621,Classic Cars,100.0,22,3686.54,Shipped,10363,S18_1889,1,1,2005
622,Classic Cars,67.76,31,2100.56,Shipped,10377,S18_1889,2,1,2005
623,Classic Cars,79.22,49,3881.78,Shipped,10389,S18_1889,3,1,2005
624,Classic Cars,73.92,61,4509.12,Shipped,10405,S18_1889,4,2,2005
625,Classic Cars,83.93,39,3273.27,Shipped,10419,S18_1889,5,2,2005
626,Classic Cars,100.0,38,4432.7,Shipped,10109,S18_1984,3,1,2003
627,Classic Cars,100.0,31,4100.99,Shipped,10122,S18_1984,5,2,2003
628,Classic Cars,100.0,36,5274.72,Shipped,10136,S18_1984,7,3,2003
629,Classic Cars,100.0,25,4232.0,Shipped,10148,S18_1984,9,3,2003
630,Classic Cars,100.0,48,6145.44,Shipped,10161,S18_1984,10,4,2003
631,Classic Cars,100.0,35,4680.2,Shipped,10171,S18_1984,11,4,2003
632,Classic Cars,100.0,21,3286.08,Shipped,10181,S18_1984,11,4,2003
633,Classic Cars,100.0,47,7421.3,Shipped,10192,S18_1984,11,4,2003
634,Classic Cars,100.0,38,6432.64,Shipped,10204,S18_1984,12,4,2003
635,Classic Cars,100.0,41,4840.87,Shipped,10212,S18_1984,1,1,2004
636,Classic Cars,100.0,24,3892.08,Shipped,10226,S18_1984,2,1,2004
637,Classic Cars,100.0,37,5526.32,Shipped,10240,S18_1984,4,2,2004
638,Classic Cars,100.0,33,4459.62,Cancelled,10253,S18_1984,6,2,2004
639,Classic Cars,100.0,49,6203.4,Shipped,10266,S18_1984,7,3,2004
640,Classic Cars,100.0,29,3754.05,Shipped,10278,S18_1984,8,3,2004
641,Classic Cars,100.0,24,3516.48,Shipped,10287,S18_1984,8,3,2004
642,Classic Cars,100.0,47,7488.04,Shipped,10301,S18_1984,10,4,2003
643,Classic Cars,100.0,24,3448.08,Shipped,10310,S18_1984,10,4,2004
644,Classic Cars,100.0,25,3734.0,Shipped,10321,S18_1984,11,4,2004
645,Classic Cars,32.47,30,974.1,Shipped,10331,S18_1984,11,4,2004
646,Classic Cars,100.0,22,3160.74,Shipped,10342,S18_1984,11,4,2004
647,Classic Cars,64.69,27,1746.63,Shipped,10356,S18_1984,12,4,2004
648,Classic Cars,100.0,34,4207.84,Shipped,10366,S18_1984,1,1,2005
649,Classic Cars,100.0,36,4352.76,Shipped,10377,S18_1984,2,1,2005
650,Classic Cars,43.05,34,1463.7,Shipped,10390,S18_1984,3,1,2005
651,Classic Cars,100.0,48,7169.28,Disputed,10406,S18_1984,4,2,2005
652,Classic Cars,100.0,34,4594.76,Shipped,10419,S18_1984,5,2,2005
653,Classic Cars,100.0,24,3457.92,Shipped,10104,S18_2238,1,1,2003
654,Classic Cars,100.0,46,7381.16,Shipped,10115,S18_2238,4,2,2003
655,Classic Cars,100.0,45,7146.9,Shipped,10127,S18_2238,6,2,2003
656,Classic Cars,100.0,39,5938.53,Shipped,10141,S18_2238,8,3,2003
657,Classic Cars,100.0,43,7110.91,Shipped,10151,S18_2238,9,3,2003
658,Classic Cars,100.0,29,5032.95,Shipped,10165,S18_2238,10,4,2003
659,Classic Cars,100.0,20,3667.6,Shipped,10176,S18_2238,11,4,2003
660,Classic Cars,100.0,46,7381.16,Shipped,10184,S18_2238,11,4,2003
661,Classic Cars,100.0,27,5128.11,Shipped,10195,S18_2238,11,4,2003
662,Classic Cars,100.0,44,7060.24,Shipped,10207,S18_2238,12,4,2003
663,Classic Cars,100.0,43,8448.64,Shipped,10219,S18_2238,2,1,2004
664,Classic Cars,100.0,49,7300.51,Shipped,10230,S18_2238,3,1,2004
665,Classic Cars,100.0,40,6549.2,Shipped,10246,S18_2238,5,2,2004
666,Classic Cars,100.0,30,5697.9,Shipped,10259,S18_2238,6,2,2004
667,Classic Cars,100.0,50,9169.0,Shipped,10271,S18_2238,7,3,2004
668,Classic Cars,100.0,23,3238.63,Shipped,10282,S18_2238,8,3,2004
669,Classic Cars,100.0,26,4554.94,Shipped,10292,S18_2238,9,3,2004
670,Classic Cars,100.0,27,3934.44,Shipped,10305,S18_2238,10,4,2004
671,Classic Cars,100.0,42,5776.26,Shipped,10314,S18_2238,10,4,2004
